123 7513877.2009 4698758.9293 0.0000 "1"
124 7513974.7781 4698961.3215 0.0000 "2"
134 7513887.0388 4698743.2358 0.0000 "V2-3"
135 7513897.3042 4698769.1044 0.0000 "V2-4"
136 7513904.9954 4698787.9518 0.0000 "V2-5"
137 7513911.3697 4698801.8169 0.0000 "V2-6"
138 7513900.3257 4698806.8942 0.0000 "V2-7"
139 7513925.4731 4698832.4940 0.0000 "V2-8"
140 7513939.9336 4698861.1491 0.0000 "V2-9"
141 7513929.1151 4698866.6085 0.0000 "V2-10"
142 7513955.9136 4698922.1932 0.0000 "V2-11"
143 7513967.7161 4698916.2030 0.0000 "V2-12"
144 7513971.2872 4698914.4009 0.0000 "V2-13"
