4001 7513889.6740 4698739.0320 612.5080 "4001"
4002 7513874.1150 4698763.8520 612.0260 "4002"
4003 7513866.5950 4698775.8520 612.3920 "4003"
4004 7513884.0360 4698814.9700 613.7260 "4004"
4005 7513896.1370 4698841.2490 614.4500 "4005"
4006 7513911.5280 4698872.5480 614.8070 "4006"
4007 7513934.3600 4698918.3250 614.7640 "4007"
4008 7513945.8800 4698940.3440 614.4090 "4008"
4009 7513958.7210 4698967.1630 614.0350 "4009"
4010 7513970.5310 4698963.0620 614.2510 "4010"
4011 7513989.2010 4698955.4110 614.8600 "4011"
4012 7513991.6010 4698954.2710 614.8530 "4012"
4013 7513973.1100 4698918.0130 615.3840 "4013"
4014 7513929.0770 4698830.7570 615.2980 "4014"
4015 7513908.6660 4698786.3600 614.0990 "4015"
4016 7513901.0150 4698767.6110 613.3380 "4016"
